Reach_ID,Upstream_End_Row,Upstream_End_Column,Downstream_End_Row,Downstream_End_Column,Receiving_Reach,Drainage_Area_[ha],Average_Elevation_[m],Reach_Length_[m],Distance_Upstream_End_to_Outlet_[m],Distance_Downstream_End_to_Outlet_[m],Reach_Slope_[m/m],Contributing_Cell_ID_Source,Contributing_Cell_ID_Right,Contributing_Cell_ID_Left
513,2845,4795,2768,4570,159,3.20,87.41,278.52,6954.30,6675.77,0.02693,5131,5132,5133,
514,2962,4677,2832,4560,158,8.16,86.57,258.66,6858.33,6599.67,0.01894,0,5142,5143,
515,2934,4721,2961,4678,514,1.50,89.39,61.36,6919.68,6858.33,0.02608,5151,5152,5153,
516,3037,4901,2963,4678,514,3.74,91.79,270.76,7129.08,6858.31,0.02327,5161,5162,5163,
517,3019,4664,3026,4456,155,2.76,87.09,260.98,6615.76,6354.79,0.02490,5171,5172,5173,
518,3097,4526,3028,4455,154,3.90,85.80,156.30,6508.68,6352.38,0.02431,0,5182,5183,
519,3104,4589,3097,4527,518,1.53,87.38,70.63,6579.30,6508.67,0.01840,5191,5192,5193,
520,3126,4559,3098,4527,518,1.32,87.59,54.04,6562.71,6508.67,0.03886,5201,5202,5203,
521,3240,4265,3229,4231,139,356.66,80.18,41.21,6061.03,6019.82,0.00725,0,5212,5213,
522,3148,4407,3240,4266,521,3.03,84.58,199.28,6260.30,6061.02,0.02459,5221,5222,5223,
523,3360,4421,3241,4266,521,353.57,81.50,217.91,6278.93,6061.02,0.01285,0,5232,5233,
524,3463,4593,3360,4422,523,350.17,83.68,264.97,6543.88,6278.91,0.00491,0,5242,5243,
525,3445,4634,3463,4594,524,321.76,84.52,51.28,6595.16,6543.87,0.00584,0,5252,5253,
526,3434,4642,3445,4635,525,4.95,85.96,14.90,6610.05,6595.16,0.12080,0,5262,5263,
527,3260,4713,3433,4643,526,3.13,88.95,222.04,6832.07,6610.03,0.03108,5271,5272,5273,
528,3433,4672,3434,4643,526,1.80,86.50,35.38,6645.44,6610.05,0.00002,5281,5282,5283,
529,3504,4805,3446,4635,525,316.40,84.90,197.92,6793.06,6595.13,0.00153,0,5292,5293,
530,3503,4807,3504,4806,529,313.18,85.00,2.41,6795.47,6793.06,0.00002,0,5302,5303,
531,3336,4858,3502,4808,530,2.57,88.53,206.27,7001.73,6795.46,0.03102,5311,5312,5313,
532,3482,4865,3503,4808,530,310.61,85.16,69.18,6864.65,6795.47,0.00431,0,5322,5323,
533,3260,4978,3482,4866,532,3.19,91.19,292.75,7157.38,6864.63,0.03484,5331,5332,5333,
534,3535,5024,3483,4865,532,306.37,85.83,245.91,7110.54,6864.63,0.00529,0,5342,5343,
535,3535,5025,3535,5025,534,298.27,86.60,1.00,7111.54,7110.54,0.00001,0,5352,0,
536,3533,5077,3535,5026,535,73.07,87.07,58.63,7170.17,7111.54,0.02047,0,5362,5363,
537,3436,5145,3532,5077,536,21.18,88.22,128.68,7298.84,7170.16,0.00622,0,5372,5373,
538,3232,5160,3435,5145,537,12.11,90.75,226.78,7525.61,7298.83,0.02337,0,5382,5383,
539,3081,5048,3231,5159,538,2.98,96.31,211.69,7737.29,7525.60,0.02693,5391,5392,5393,
540,3093,5211,3231,5161,538,6.67,95.15,182.79,7708.40,7525.60,0.01532,0,5402,5403,
541,2996,5232,3092,5211,540,2.46,98.57,121.98,7830.37,7708.39,0.02706,5411,5412,5413,
542,3076,5277,3092,5212,540,1.90,97.73,76.70,7785.09,7708.39,0.02738,5421,5422,5423,
543,3291,5338,3435,5146,537,8.22,91.93,285.26,7584.09,7298.82,0.02209,0,5432,5433,
544,3177,5459,3290,5339,543,3.07,97.30,180.42,7764.50,7584.08,0.03603,5441,5442,5443,
545,3303,5421,3291,5339,543,1.70,96.22,99.33,7683.41,7584.08,0.02920,5451,5452,5453,
546,3544,5278,3534,5078,536,51.61,88.49,221.88,7392.03,7170.15,0.00812,0,5462,5463,
547,3439,5429,3544,5279,546,2.82,92.29,237.48,7629.50,7392.02,0.02442,5471,5472,5473,
548,3578,5586,3545,5279,546,45.02,90.53,339.82,7731.84,7392.02,0.00765,0,5482,5483,
549,3553,5595,3577,5587,548,1.24,92.57,29.31,7761.15,7731.84,0.01706,5491,5492,5493,
550,3582,5614,3578,5587,548,38.28,92.20,29.66,7761.50,7731.84,0.00002,0,5502,5503,
551,3274,5764,3582,5615,550,6.91,95.93,427.85,8189.33,7761.49,0.01753,5511,5512,5513,
552,3606,5692,3583,5615,550,31.30,92.69,89.60,7851.09,7761.49,0.01339,0,5522,5523,
553,3439,5855,3605,5693,552,3.30,97.35,270.53,8121.62,7851.09,0.02625,5531,5532,5533,
554,3634,5763,3606,5693,552,26.89,93.42,83.43,7934.52,7851.09,0.00120,0,5542,5543,
555,3517,5968,3634,5764,554,9.15,97.31,265.81,8200.32,7934.51,0.02446,0,5552,5553,
556,3411,5992,3516,5968,555,3.05,100.02,137.58,8337.89,8200.31,0.00217,5561,5562,5563,
557,3523,6037,3516,5969,555,2.56,100.21,89.57,8289.88,8200.31,0.02232,5571,5572,5573,
558,3735,5972,3635,5764,554,16.90,95.10,263.32,8197.83,7934.51,0.01595,0,5582,5583,
559,3705,6156,3735,5973,558,10.71,99.20,213.68,8411.50,8197.82,0.01264,0,5592,5593,
560,3689,6172,3704,6157,559,6.51,100.66,27.56,8439.06,8411.50,0.01450,0,5602,5603,
561,3603,6212,3688,6173,560,2.77,101.49,109.15,8548.21,8439.06,0.01374,5611,5612,5613,
562,3760,6319,3689,6173,560,3.63,101.94,182.17,8621.22,8439.05,0.01592,5621,5622,5623,
563,3741,6184,3705,6157,559,1.52,100.71,50.53,8462.03,8411.50,0.01780,5631,5632,5633,
564,3845,6081,3736,5973,558,2.93,99.81,174.72,8372.55,8197.83,0.02461,5641,5642,5643,
565,3606,5131,3536,5026,535,225.20,86.80,154.88,7266.41,7111.53,0.00387,0,5652,5653,
566,3636,5287,3606,5132,565,190.46,87.50,174.81,7441.21,7266.40,0.00458,0,5662,5663,
567,3647,5326,3636,5288,566,184.38,88.00,43.56,7484.77,7441.21,0.00002,0,5672,5673,
568,3818,5587,3647,5327,567,175.65,89.30,403.79,7888.54,7484.75,0.00447,0,5682,5683,
569,3837,5612,3819,5588,568,168.38,90.22,32.87,7921.41,7888.54,0.01817,0,5692,5693,
570,3776,5620,3837,5613,569,1.80,91.98,72.46,7993.87,7921.41,0.03864,5701,5702,5703,
571,3889,5655,3838,5613,569,166.55,90.50,74.74,7996.15,7921.41,0.00536,0,5712,5713,
572,3912,5677,3890,5656,571,163.67,90.80,33.28,8029.43,7996.15,0.00002,0,5722,5723,
573,3893,5770,3912,5678,572,4.31,93.51,106.18,8135.62,8029.43,0.03766,5731,5732,5733,
574,4120,5769,3913,5678,572,159.28,91.68,290.98,8320.40,8029.42,0.00447,0,5742,5743,
575,4127,5782,4120,5770,574,149.44,92.10,16.49,8336.89,8320.40,0.00002,0,5752,5753,
576,4151,5846,4127,5783,575,136.33,92.45,73.94,8410.82,8336.88,0.00540,0,5762,5763,
577,4163,5895,4151,5847,576,120.10,92.50,53.97,8464.79,8410.82,0.00002,0,5772,5773,
578,4040,5992,4163,5896,577,3.02,97.00,197.24,8662.02,8464.79,0.04004,5781,5782,5783,
579,4182,6109,4164,5896,577,116.65,93.30,274.18,8738.96,8464.78,0.00583,0,5792,5793,
580,4153,6121,4181,6110,579,105.27,94.10,33.97,8772.93,8738.96,0.00002,0,5802,5803,
581,4106,6216,4152,6121,580,101.74,94.38,145.50,8918.42,8772.93,0.00343,0,5812,5813,
582,3963,6238,4106,6217,581,2.84,98.85,170.78,9089.20,8918.42,0.04567,5821,5822,5823,
583,4106,6444,4107,6217,581,97.21,95.09,262.85,9181.27,8918.42,0.00419,0,5832,5833,
584,3911,6498,4106,6445,583,3.65,101.76,251.25,9432.50,9181.25,0.03184,5841,5842,5843,
585,4111,6489,4107,6445,583,88.33,95.70,55.70,9236.97,9181.27,0.00002,0,5852,5853,
586,3926,6701,4110,6489,585,74.27,96.67,324.30,9561.24,9236.93,0.00679,0,5862,5863,
587,3676,6612,3925,6701,586,4.42,104.12,324.99,9886.21,9561.21,0.02770,5871,5872,5873,
588,3907,6716,3925,6702,586,66.37,97.90,25.80,9587.03,9561.23,0.00002,0,5882,5883,
589,3648,6756,3906,6716,588,3.49,104.44,307.49,9894.51,9587.01,0.03252,5891,5892,5893,
590,3853,6826,3907,6717,588,62.84,98.04,146.61,9733.63,9587.02,0.00477,0,5902,5903,
591,3774,6822,3852,6827,590,1.76,102.76,92.36,9825.98,9733.63,0.06713,5911,5912,5913,
592,3844,6906,3853,6827,590,59.10,99.34,92.01,9825.64,9733.63,0.01087,0,5922,5923,
593,3582,6981,3844,6907,592,5.81,105.75,314.08,10139.70,9825.62,0.03279,5931,5932,5933,
594,3875,7099,3845,6907,592,51.53,100.10,239.58,10065.21,9825.63,0.00501,0,5942,5943,
595,3718,7210,3875,7100,594,41.86,101.70,213.18,10278.37,10065.19,0.00751,0,5952,5953,
596,3695,7223,3717,7211,595,31.28,102.43,28.38,10306.75,10278.37,0.00704,0,5962,5963,
597,3620,7169,3694,7223,596,2.00,107.36,115.47,10422.22,10306.75,0.06236,5971,5972,5973,
598,3589,7295,3694,7224,596,29.09,103.64,145.58,10452.33,10306.75,0.01031,0,5982,5983,
599,3447,7291,3588,7296,598,2.56,108.91,156.67,10608.99,10452.32,0.05106,5991,5992,5993,
600,3594,7326,3589,7296,598,24.04,104.59,40.73,10493.05,10452.32,0.02209,0,6002,6003,
601,3483,7355,3593,7327,600,1.89,109.76,129.98,10623.03,10493.05,0.05000,6011,6012,6013,
602,3510,7471,3594,7327,600,22.01,107.43,189.31,10682.35,10493.04,0.02641,0,6022,6023,
603,3363,7506,3509,7471,602,9.18,110.75,188.75,10871.09,10682.34,0.01060,0,6032,6033,
604,3218,7488,3362,7506,603,3.05,114.15,173.02,11044.10,10871.08,0.02138,6041,6042,6043,
605,3206,7655,3362,7507,603,3.98,115.08,249.81,11120.88,10871.07,0.02122,6051,6052,6053,
606,3509,7475,3509,7472,602,10.34,110.00,4.41,10686.76,10682.35,0.00001,0,6062,0,
607,3290,7852,3509,7476,606,8.87,113.26,563.33,11250.05,10686.72,0.01438,6071,6072,6073,
608,3559,7513,3510,7476,606,1.40,111.39,83.25,10770.01,10686.76,0.03363,6081,6082,6083,
609,3735,7395,3718,7211,595,7.18,106.52,215.68,10494.04,10278.36,0.03431,0,6092,6093,
610,3727,7486,3735,7396,609,3.15,111.02,108.50,10602.53,10494.04,0.02120,6101,6102,6103,
611,3766,7422,3736,7396,609,1.68,111.02,49.70,10543.73,10494.04,0.03622,6111,6112,6113,
612,3942,7318,3876,7100,594,4.69,106.51,263.04,10328.23,10065.19,0.03612,6121,6122,6123,
613,4126,6551,4111,6490,585,13.93,96.34,70.70,9307.66,9236.96,0.01696,0,6132,6133,
614,4108,6610,4125,6552,613,12.28,99.02,72.46,9380.10,9307.65,0.05382,0,6142,6143,
615,4085,6739,4107,6611,614,9.46,101.48,159.44,9539.53,9380.09,0.00816,0,6152,6153,
616,4145,6931,4085,6740,615,5.11,103.83,246.89,9786.41,9539.51,0.01458,6161,6162,6163,
617,4112,6762,4086,6739,615,3.50,102.72,44.63,9584.15,9539.52,0.02241,0,6172,6173,
618,4210,6825,4113,6763,617,1.97,104.73,150.34,9734.48,9584.14,0.01863,6181,6182,6183,
619,4186,6776,4113,6762,617,1.43,104.49,95.15,9679.30,9584.14,0.02837,6191,6192,6193,
620,4159,6693,4108,6611,614,2.32,102.77,137.98,9518.08,9380.09,0.02247,6201,6202,6203,
621,4137,6572,4127,6552,613,1.50,100.12,30.73,9338.38,9307.65,0.12366,6211,6212,6213,
622,4131,6348,4152,6122,580,3.47,97.91,256.34,9029.26,8772.92,0.01911,6221,6222,6223,
623,4372,6415,4183,6110,579,8.34,99.31,429.49,9168.44,8738.95,0.02142,0,6232,6233,
624,4375,6441,4373,6416,623,1.32,103.36,31.38,9199.82,9168.44,0.00320,6241,6242,6243,
625,4425,6468,4373,6415,623,2.03,103.42,84.57,9253.00,9168.43,0.00355,6251,6252,6253,
626,4321,6018,4152,5847,576,15.59,95.24,299.46,8710.28,8410.81,0.01803,0,6262,6263,
627,4468,6139,4321,6019,626,11.50,99.07,227.62,8937.89,8710.27,0.00967,0,6272,6273,
628,4544,6334,4467,6140,627,7.31,101.54,274.32,9212.20,8937.88,0.00948,0,6282,6283,
629,4587,6361,4545,6335,628,1.74,103.07,54.18,9266.38,9212.20,0.01292,6291,6292,6293,
630,4592,6327,4545,6334,628,1.68,103.00,53.38,9265.58,9212.20,0.01124,6301,6302,6303,
631,4568,6172,4468,6140,627,2.40,101.53,136.34,9074.22,8937.88,0.01687,6311,6312,6313,
632,4370,6028,4322,6019,626,1.33,98.40,60.60,8770.87,8710.27,0.01486,6321,6322,6323,
633,4353,5849,4128,5782,575,12.98,94.19,278.18,8615.05,8336.88,0.01689,0,6332,6333,
634,4418,5879,4354,5850,633,8.36,98.11,81.91,8696.96,8615.05,0.02564,0,6342,6343,
635,4650,6057,4418,5880,634,4.03,102.02,362.86,9059.81,8696.95,0.01378,6351,6352,6353,
636,4559,5894,4419,5880,634,3.71,100.79,193.97,8890.92,8696.96,0.01702,6361,6362,6363,
637,4415,5806,4354,5849,633,1.82,99.36,90.50,8705.55,8615.05,0.04310,6371,6372,6373,
638,4217,5672,4121,5769,574,5.51,95.01,168.41,8488.80,8320.39,0.03562,0,6382,6383,
639,4306,5677,4218,5672,638,2.07,99.27,107.01,8595.81,8488.80,0.02336,6391,6392,6393,
640,4286,5578,4218,5671,638,2.13,100.41,138.05,8626.85,8488.80,0.03332,6401,6402,6403,
641,3910,5642,3890,5655,571,1.45,92.65,26.38,8022.53,7996.15,0.08718,6411,6412,6413,
642,4045,5590,3819,5587,568,3.21,93.90,235.70,8124.24,7888.54,0.02756,6421,6422,6423,
643,4116,5473,3648,5326,567,8.63,95.28,576.84,8061.59,7484.75,0.02150,0,6432,6433,
644,4140,5470,4117,5473,643,1.63,100.47,26.07,8087.67,8061.59,0.00767,6441,6442,6443,
645,4171,5428,4117,5472,643,1.65,100.80,77.40,8138.99,8061.59,0.01292,6451,6452,6453,
646,4051,5318,3637,5287,566,5.20,95.67,475.99,7917.19,7441.20,0.02437,6461,6462,6463,
647,3805,5128,3607,5132,565,33.33,88.70,274.74,7541.14,7266.40,0.00910,0,6472,6473,
648,4195,5218,3806,5128,647,12.01,94.95,505.04,8046.16,7541.12,0.01861,0,6482,6483,
649,4347,5288,4196,5218,648,3.87,100.35,203.14,8249.29,8046.15,0.01526,6491,6492,6493,
650,4211,5188,4195,5217,648,1.81,99.45,46.87,8093.03,8046.16,0.01920,6501,6502,6503,
651,4308,5002,3806,5127,647,18.56,93.93,713.18,8254.29,7541.11,0.01038,0,6512,6513,
652,4454,5136,4309,5003,651,3.86,100.74,227.66,8481.94,8254.28,0.02548,6521,6522,6523,
653,4524,5035,4309,5002,651,4.20,99.45,246.92,8501.20,8254.28,0.01904,6531,6532,6533,
654,3701,4906,3536,5025,534,3.35,90.47,238.25,7348.78,7110.53,0.03232,6541,6542,6543,
655,3565,4805,3505,4806,529,1.31,87.02,65.97,6859.02,6793.05,0.03635,6551,6552,6553,
656,3689,4649,3464,4594,524,25.23,86.93,295.52,6839.37,6543.85,0.01455,0,6562,6563,
657,3900,4853,3690,4650,656,4.98,93.05,334.40,7173.75,6839.35,0.02721,6571,6572,6573,
658,3734,4634,3690,4649,656,17.70,88.89,55.46,6894.82,6839.36,0.00902,0,6582,6583,
659,4071,4804,3735,4635,658,6.70,94.34,437.07,7331.87,6894.79,0.02494,6591,6592,6593,
660,4068,4565,3735,4634,658,10.31,93.81,446.00,7340.79,6894.79,0.02063,0,6602,6603,
661,4115,4620,4069,4566,660,1.80,99.27,85.84,7426.63,7340.79,0.02330,6611,6612,6613,
662,4116,4583,4069,4565,660,1.31,99.15,55.46,7396.25,7340.79,0.02705,6621,6622,6623,
663,3453,4516,3361,4422,523,1.92,85.34,155.00,6433.92,6278.92,0.01742,6631,6632,6633,
664,3492,4038,3479,4007,136,23.06,80.50,39.46,5660.86,5621.40,0.09376,0,6642,6643,
665,3429,4109,3491,4039,664,10.71,83.35,116.37,5777.22,5660.85,0.00774,0,6652,6653,
666,3694,4468,3428,4109,665,8.26,86.51,786.30,6563.47,5777.17,0.01297,6661,6662,6663,
667,3430,4186,3428,4110,665,1.49,83.90,89.01,5866.23,5777.21,0.00338,6671,6672,6673,
668,3494,4040,3493,4039,664,12.28,82.90,2.83,5663.68,5660.86,0.03539,0,6682,6683,
669,3514,4202,3494,4041,668,2.96,83.58,193.24,5856.91,5663.68,0.00673,6691,6692,6693,
670,3535,4016,3495,4041,668,9.31,83.04,55.77,5719.45,5663.68,0.00717,0,6702,6703,
671,3727,4305,3536,4016,670,6.30,87.25,414.63,6134.06,5719.43,0.02171,6711,6712,6713,
672,3626,4034,3536,4015,670,2.54,83.73,110.50,5829.95,5719.45,0.00996,6721,6722,6723,
673,3643,3918,3662,3838,135,3.28,82.28,96.08,5437.82,5341.74,0.04579,6731,6732,6733,
674,3891,4121,3693,3788,120,11.77,85.55,486.90,5763.19,5276.29,0.02711,0,6742,6743,
675,3908,4305,3891,4122,674,3.94,94.43,227.94,5991.11,5763.18,0.02325,6751,6752,6753,
676,3970,4197,3892,4122,674,2.09,93.73,130.40,5893.58,5763.19,0.03221,6761,6762,6763,
677,3920,3731,3748,3498,119,5.22,81.45,371.23,5279.22,4907.99,0.01320,6771,6772,6773,
678,3937,3627,3724,3350,96,168.03,79.50,401.00,5130.14,4729.14,0.00724,0,6782,6783,
679,3994,3741,3938,3628,678,162.36,81.96,149.27,5279.41,5130.14,0.01406,0,6792,6793,
680,4150,3908,3994,3742,679,140.90,83.30,342.08,5621.46,5279.38,0.00438,0,6802,6803,
681,4102,3982,4150,3909,680,1.87,86.87,111.98,5733.44,5621.45,0.04197,6811,6812,6813,
682,4228,3987,4151,3908,680,133.79,84.58,138.05,5759.51,5621.45,0.00580,0,6822,6823,
683,4160,4270,4228,3988,682,4.95,90.86,375.63,6135.12,5759.49,0.02928,6831,6832,6833,
684,4263,3995,4229,3988,682,126.46,84.80,39.97,5799.48,5759.51,0.00002,0,6842,6843,
685,4260,4249,4264,3996,684,3.74,92.28,309.63,6109.09,5799.46,0.04553,6851,6852,6853,
686,4324,3987,4264,3994,684,122.56,85.36,65.14,5864.62,5799.47,0.01379,0,6862,6863,
687,4329,4004,4325,3988,686,3.05,86.57,19.90,5884.51,5864.61,0.09045,0,6872,6873,
688,4334,4040,4329,4005,687,1.64,88.07,45.14,5929.65,5884.51,0.01551,6881,6882,6883,
689,4404,4055,4330,4005,687,1.39,88.32,106.81,5991.31,5884.50,0.01030,6891,6892,6893,
690,4408,4038,4325,3987,686,119.19,85.80,106.88,5971.49,5864.60,0.00375,0,6902,6903,
691,4530,4172,4409,4039,690,103.34,86.84,195.08,6166.56,5971.48,0.02512,0,6912,6913,
692,4488,4201,4530,4173,691,1.44,91.11,56.01,6222.57,6166.55,0.00357,6921,6922,6923,
693,4568,4211,4531,4173,691,99.78,91.10,54.74,6221.29,6166.55,0.00185,0,6932,6933,
694,4579,4237,4568,4212,693,59.33,91.10,30.56,6251.85,6221.29,0.00002,0,6942,6943,
695,4535,4372,4579,4238,694,21.37,91.41,153.23,6405.07,6251.84,0.00783,0,6952,6953,
696,4348,4480,4534,4373,695,5.47,96.09,290.66,6695.71,6405.04,0.02339,6961,6962,6963,
697,4522,4487,4535,4373,695,14.36,93.93,137.05,6542.11,6405.05,0.03575,0,6972,6973,
698,4330,4722,4521,4488,697,9.70,98.52,375.32,6917.39,6542.08,0.00959,0,6982,6983,
699,4317,4765,4329,4723,698,1.62,100.89,50.04,6967.43,6917.39,0.00600,6991,6992,6993,
700,4335,4763,4330,4723,698,2.28,100.88,52.04,6969.43,6917.39,0.00577,7001,7002,7003,
701,4545,4671,4522,4488,697,3.49,98.59,205.47,6747.56,6542.09,0.01607,7011,7012,7013,
702,4785,4639,4580,4238,694,37.73,92.76,576.44,6828.24,6251.80,0.00625,0,7022,7023,
703,4563,4860,4784,4640,702,7.63,99.48,405.03,7233.25,6828.22,0.01901,7031,7032,7033,
704,4860,4703,4785,4640,702,22.68,95.84,114.30,6942.53,6828.23,0.01749,0,7042,7043,
705,4863,4773,4860,4704,704,10.62,97.39,72.07,7014.60,6942.53,0.02497,0,7052,7053,
706,4842,4780,4862,4774,705,1.46,98.67,28.38,7042.98,7014.60,0.00706,7061,7062,7063,
707,4870,4963,4863,4774,705,9.07,99.12,192.90,7207.49,7014.59,0.00623,0,7072,7073,
708,4688,5092,4869,4964,707,4.07,102.95,248.46,7455.93,7207.47,0.02455,7081,7082,7083,
709,4787,5182,4870,4964,707,4.40,102.05,283.76,7491.23,7207.47,0.01832,7091,7092,7093,
710,4880,4703,4861,4703,704,10.62,96.82,22.24,6964.77,6942.53,0.01798,0,7102,7103,
711,4887,5018,4879,4704,710,3.52,98.94,326.18,7290.94,6964.75,0.01104,7111,7112,7113,
712,4919,4726,4880,4704,710,6.46,98.12,49.94,7014.71,6964.77,0.02604,0,7122,7123,
713,5023,4796,4919,4727,712,4.41,99.48,146.51,7161.21,7014.70,0.01775,7131,7132,7133,
714,4954,4717,4920,4726,712,1.70,98.76,39.56,7054.26,7014.71,0.01769,7141,7142,7143,
715,4867,4287,4569,4212,693,40.02,91.21,360.71,6581.97,6221.27,0.00527,0,7152,7153,
716,4871,4292,4868,4288,715,31.97,93.04,6.66,6588.63,6581.97,0.03004,0,7162,7163,
717,4954,4512,4871,4293,716,3.53,97.29,277.01,6865.61,6588.60,0.02599,7171,7172,7173,
718,4882,4296,4872,4292,716,28.43,94.12,12.66,6601.29,6588.63,0.09481,0,7182,7183,
719,4897,4298,4883,4297,718,22.68,94.54,15.83,6617.11,6601.29,0.01264,0,7192,7193,
720,5233,4570,4898,4299,719,8.37,98.70,546.40,7163.47,6617.07,0.01428,7201,7202,7203,
721,5016,4269,4898,4298,719,14.26,95.14,133.25,6750.35,6617.10,0.01051,0,7212,7213,
722,5198,4260,5017,4269,721,9.90,98.40,204.78,6955.12,6750.34,0.03663,0,7222,7223,
723,5298,4396,5199,4260,722,2.18,103.71,186.25,7141.36,6955.11,0.00537,7231,7232,7233,
724,5359,4226,5199,4259,722,4.85,103.53,192.58,7147.69,6955.11,0.00259,7241,7242,7243,
725,5131,4146,5016,4268,721,3.40,98.54,207.87,6958.21,6750.34,0.02886,7251,7252,7253,
726,5002,4065,4883,4296,718,5.73,97.54,305.84,6907.10,6601.26,0.01798,7261,7262,7263,
727,4861,4205,4868,4287,715,1.40,95.40,89.21,6671.18,6581.97,0.03587,7271,7272,7273,
728,4610,3960,4409,4038,690,14.32,90.27,287.56,6259.04,5971.47,0.02469,0,7282,7283,
729,4663,3964,4610,3959,728,5.60,93.83,62.21,6321.25,6259.03,0.02250,0,7292,7293,
730,4712,3992,4664,3965,729,1.78,95.81,87.33,6408.57,6321.24,0.02062,7301,7302,7303,
731,4846,3869,4664,3964,729,3.52,98.02,247.18,6568.41,6321.23,0.03075,7311,7312,7313,
732,4609,3955,4609,3959,728,6.11,93.30,6.24,6265.28,6259.04,0.01599,0,7322,7323,
733,4708,3814,4610,3954,732,3.44,96.11,218.79,6484.06,6265.26,0.02514,7331,7332,7333,
734,4551,3801,4608,3954,732,2.67,97.22,203.28,6468.55,6265.27,0.03148,7341,7342,7343,
735,4308,3692,3995,3742,679,20.52,85.98,535.01,5814.39,5279.37,0.01327,0,7352,7353,
736,4339,3718,4309,3693,735,4.42,91.66,46.36,5860.74,5814.39,0.11001,0,7362,7363,
737,4394,3820,4339,3719,736,2.03,94.80,125.95,5986.68,5860.73,0.00081,7371,7372,7373,
738,4433,3745,4340,3719,736,2.26,94.80,115.95,5976.68,5860.73,0.00088,7381,7382,7383,
739,4461,3511,4309,3692,735,10.70,92.35,294.05,6108.42,5814.37,0.01870,0,7392,7393,
740,4588,3574,4462,3511,739,5.09,96.40,169.00,6277.40,6108.41,0.01539,7401,7402,7403,
741,4462,3479,4462,3510,739,1.39,95.57,36.56,6144.97,6108.42,0.02735,7411,7412,7413,
742,4050,3587,3938,3626,678,2.30,85.41,145.95,5276.09,5130.14,0.07535,7421,7422,7423,
743,3780,3229,3742,3192,95,1.89,79.65,85.80,4637.41,4551.61,0.04428,7431,7432,7433,
744,3849,3168,3776,2771,80,32.12,79.01,454.95,4507.29,4052.34,0.00835,0,7442,7443,
745,3886,3194,3849,3169,744,10.50,80.35,55.87,4563.16,4507.29,0.01432,0,7452,7453,
746,4205,3478,3887,3195,745,5.88,85.63,641.68,5204.80,4563.12,0.02322,7461,7462,7463,
747,3944,3300,3887,3194,745,3.91,80.76,177.25,4740.40,4563.15,0.00169,7471,7472,7473,
748,4129,3201,3850,3169,744,12.54,82.15,335.05,4842.32,4507.27,0.01701,0,7482,7483,
749,4145,3266,4129,3202,748,1.62,86.60,74.11,4916.43,4842.31,0.03508,7491,7492,7493,
750,4242,3215,4130,3201,748,8.31,86.71,170.10,5012.40,4842.31,0.01294,0,7502,7503,
751,4321,3276,4243,3215,750,5.79,89.24,129.30,5141.69,5012.39,0.03094,0,7512,7513,
752,4341,3356,4320,3277,751,1.72,93.55,96.91,5238.60,5141.69,0.03818,7521,7522,7523,
753,4416,3300,4322,3276,751,2.36,93.81,113.67,5255.35,5141.68,0.03431,7531,7532,7533,
754,4272,3208,4243,3214,750,1.33,88.57,34.56,5046.96,5012.40,0.05498,7541,7542,7543,
755,3885,2427,3878,2397,75,139.66,75.51,35.90,3662.78,3626.88,0.01392,0,7552,7553,
756,3899,2493,3884,2428,755,16.33,77.16,89.74,3752.52,3662.78,0.02563,0,7562,7563,
757,4236,3049,3899,2494,756,13.66,81.54,912.37,4664.89,3752.51,0.01304,7571,7572,7573,
758,4013,2579,3900,2494,756,2.28,78.77,177.58,3930.11,3752.53,0.00845,7581,7582,7583,
759,4066,2589,3886,2428,755,123.28,77.42,271.68,3934.47,3662.79,0.01178,0,7592,7593,
760,4120,2659,4066,2590,759,119.84,79.33,95.88,4030.35,3934.47,0.00939,0,7602,7603,
761,4225,2783,4120,2660,760,3.46,80.79,188.28,4218.63,4030.35,0.00797,7611,7612,7613,
762,4355,2790,4121,2659,760,116.14,80.68,374.92,4405.26,4030.34,0.00480,0,7622,7623,
763,4418,2895,4355,2791,762,111.59,82.57,413.59,4818.83,4405.24,0.00460,0,7632,7633,
764,4477,2972,4418,2896,763,100.67,83.90,236.35,5055.15,4818.80,0.00339,0,7642,7643,
765,4470,3029,4478,2973,764,1.45,86.56,66.87,5122.02,5055.15,0.05532,7651,7652,7653,
766,4534,2972,4478,2972,764,97.39,84.45,69.18,5124.33,5055.15,0.00577,0,7662,7663,
767,4613,3093,4535,2973,766,94.22,85.49,261.66,5385.98,5124.32,0.00573,0,7672,7673,
768,4589,3269,4613,3094,767,2.65,89.73,204.12,5590.09,5385.97,0.04017,7681,7682,7683,
769,4722,3141,4614,3093,767,88.40,86.78,205.45,5591.42,5385.97,0.00487,0,7692,7693,
770,4724,3167,4723,3142,769,1.40,88.54,30.14,5621.56,5591.42,0.05637,7701,7702,7703,
771,4826,3212,4723,3141,769,84.23,87.92,223.84,5815.24,5591.41,0.00403,0,7712,7713,
772,4833,3220,4827,3213,771,76.70,88.14,11.49,5826.73,5815.24,0.01722,0,7722,7723,
773,4820,3329,4833,3221,772,6.14,90.40,119.80,5946.52,5826.72,0.02504,0,7732,7733,
774,4755,3379,4819,3329,773,2.61,93.36,93.23,6039.74,5946.52,0.05471,7741,7742,7743,
775,4827,3564,4820,3330,773,3.01,95.45,245.11,6191.62,5946.51,0.02856,7751,7752,7753,
